2581,البته همانطور که در مقدمه #رشتو  منجر به این بحث گفته شد، باید توجه داشت که ضریب نفوذ اینترنت در زمان انتخابات 88 زیر 50 درصد بوده است که این یک عدم قطعیت به نتایج میدهد.  اما به هر حال همین نتایج، میتواند شاهدی بر پیشرو بودن احمدی نژاد در انتخابات باشد.,Aliakbar Abolhasani,AliakbarAbolha1,0
2582,دختر بیست و پنج ساله چی؟عدم قطعیت در مورد هردو گروه یکسانه.چون با سن مرتبط نیست.,علیرضا اعتزازیان,etezaziann,3
2583,میگم عدم قطعیت های سیاسی و فرهنگی رو کسی در نظر نمیگیره منظورم دقیقا همینه.  مشتری نفت ایران که قرارداد بسته با عربستان توی یه شب و دو ماه و سه ماه برنمیگرده. مسائل فرهنگی و درگیری هایی هم که بعد از براندازی ممکنه پیش بیاد خوشبینی و ثباتی باقی نمیذاره.,Pagan,Subterfugitive,0
2584,... و در غیاب هر مدرکی دال بر اثباتش، می‌شه با خیال راحت و وجدان آسوده‌ی علمی چنین گفت: خدا وجود نداره. اگه نخوایم گزاره‌های بالا رو با قطعیت بپذیریم، به‌ناگزیر باید هر روز در مورد وجود یا عدم فیل صورتی نامرئی وقت تلف کنیم؛ که آشکارا کاری‌ست غیرعلمی.,اهورا تویوتا(ع),iman_ava,1
2585,همین عدم قطعیت هه که باعث میشه جوابا فرق بکنه:-)),Sisyphus,godofvco,2
2586,یه اصلی هست به اسم عدم قطعیت ولی یه قطعیت وجود داره و اینه که من همیشه گند می‌زنم به ریشام.,آقا محسن,ShayeganRad,16
2587,بله. اغلب احتمالات دوره بازگشت‌ها با زلزله‌های رخ داده اختلاف دارن. درسته که اطلاعات ما از زلزله اغلب از زلزله‌های پیشینه ولی عدم قطعیتش زیاده. همون مقاله‌هایی که میگین رو من هم مرجع قرار دادم و اکثر در نتیجه گیری از عدم قطعیت نتایجشون نوشتن. خروج گاز و دیدن نور شبیه شفق قطبی هم/,آن امام همام,HoMlJI,1
2588,نذارین کسی بهتون رویا بفروشه.   هیچ برنامه اقتصادی در کوتاه مدت جواب نمیده. متغیر های اجتماعی و سیاسی عدم قطعیت زیادی درست میکنن و تو هیچ برنامه اقتصادی قابل تعریف نیستن.    گول نخورین، دکترا داشتن یه فرد به معنی داشتن عصای حضرت موسی نیست.,Pagan,Subterfugitive,23
2589,دوس دختر تو زندگی من از اصل عدم قطعیت شرودینگر پیروی کرده همیشه. نمیشه همه‌ی فاکتورا رو همزمان داشته باشی. https://twitter.com/rahaaak/status/1079845299802259457 …,Daddy Of Roses,___Silvertongue,15
2590,برو! همیشه بهترین اتفاقات زمانی اتفاق میفته که این عدم قطعیت رو در آغوش بکشی! برو...,HexaDecimal,Moh3N_Sadeghi,2
2591,با این که فیزیک علم اندازه گیری و مشاهده‌ست ولی اصل عدم قطعیت داره، سیاست که کلا سرزمین ابهامات و فریب هاست... . . . [ولی تحلیل های من قطعا درستن!!!],Hojjat Jafary,hojjatjafary,9
2592,ما تصمیم‌گیران تجربه گرایی هستیم که پذیرفته‌ایم خط کار ما عدم قطعیت است؛ و بالاترین و فوری‌ترین نیاز بشر نیز فهم چگونه رفتار کردن در وضعیت اطلاعات ناقص است. - نسیم طالب، قوی سیاه,Stationary Traveller,mahdiattar,1
2593,در آخر ما نمی‌فهمیم که شاعر حقیقتا سینه بزرگ دوست داره و یا کوچک و تنها چیزی که می فهمیم اینه که شاعر به خدا معتقده.  این عدم قطعیت و تناقض یکی از مشخصات دوران پست مدرنی هست که ما در آن می زیستیم.,وُهومن,TheVoHooman,13
2594,✓ شجاعت، راه مقابله با نومیدی است.  ✓ نمی‌دانیم آینده چه چیز را رقم می زند.  ✓ باید با وجود عدم قطعیت انتخاب کرد.  #تکرار_کن_کاراhttps://twitter.com/PestehKhandan/status/1079504278048440320 …,کارا™,cara_gvm,7
2595,میتونن ازم پودر عدم قطعیت درست کنن !,فـرداطلـب,serentipitiii,26
2596,شما و علمای جامعه شناسی و احکام قطعیتون تو حلقم! خودت داری میگی«ممکن» و این یعنی عدم قطعیت. تو خوبی بزرگوار,رضا رئیسی,RezaRaeisei,0
2597,#شجاعت، راه مقابله با #نومیدی است. #منطق پاسخ آن نیست. نمی دانیم آینده چه چیز را رقم می زند. باید باوجود عدم قطعیت انتخاب کنیم. خرد دو حقیقت متناقض در ذهن ما شکل می دهد، امید ویاس. زندگی بدون یاس، یعنی زندگی بدون امید. #حقیقت_زندگی هر دو اینهاست. پدر روحانی تولر در First Reformed,پسته خندان,PestehKhandan,29
2598,و البته کل نقشه ی نزدیک شدن به دختره و بزرگ کردنش برای اینکه ی روز طرف کمک بشه تو کاری بسی غیر قابل باوره و متغیر ها و عدم قطعیت زیادی توش وجود داره.نمیشه واقعا پذیرفت که ی همچین چیزی رو قبول کرد اجرا کنه و به خوبی هم پیش رفت نقشه.,dronehead,MehDrone,0
2599,کاربردها ایجاب می‌کنه: مثلن میگن increase in uncertainty  نمیشه گفت «افزایش شرایط نامطمئن» یا «افزایش عدم قطعیت» ممکنه بگن چجوری عدم افزایش پیدا می‌کنه؟ باید گفت کاهش قطعیت. تنها راه خلق واژه تازه است. و به همین خاطر نااطمینانی رو درسته گذاشتن جای uncertainty. توی گوگل بزن زیاده,Mohammad Ghaderi,MohaGhaderi,1
2600,نوپای ناب، روش مدیریتی نوین برای شرایط عدم قطعیت دنیای امروز کتاب نوپای ناب، روش مدیریتی نوین برای کاهش ریسک در شرایط عدم قطعیت دنیای امروز است. یادگیری معتبر و چرخش مفاهیمی هستند که نوپای ناب به آنها پرداخته است. http://zpr.io/6WVHN  #medleanmag #استارتاپ_سلامتpic.twitter.com/kE1rnxAQLB,MedLean | مدلین,medleanmag,1
2601,برگزاری دوره آموزشی ارزیابی عدم قطعیت اندازه گیری برای آزمایشگاه های شرکت ایران ترانسفو https://dastmardi.ir/1397/10/09/evaluation-of-measurement-uncertainty-9/ …,Mostafa Dastmardi,mdastmardi,0
2602,به خاطر عدم قطعیت در نظر گرفته نشده و طبق برآوردهای غیررسمی مخازن unproven ایران از روسیه بیشتر می باشد. منابع: https://www.cia.gov/library/publications/the-world-factbook/rankorder/2253rank.html … https://www.opec.org/library/Annual%20Statistical%20Bulletin/interactive/current/FileZ/XL/T32.HTM … https://www.bp.com/en/global/corporate/about-bp/statistical-review-of-world-energy-2013.html …,تسلیم در برابر حق,Inner_Prophet_,0
2603,عدم اطمینان، عدم قطعیت، بلاتکلیفی، تردید، ناپایداری... فکر کنم بهتر باشن.,حضرت بورخس,Borgeseshoon,1
2604,از فیلمای امسال burning ر دوست داشتم. سواد نقد کردن ندارم ولی اصولاً از روایت غیر خطی لذت میبرم. کارگردان توو این فیلم با گنجوندن المان های عدم قطعیت باز مثل فیلمهای قبل به روایت آدم های حاشیه نشین و در پی معنا میپردازه.، این فیلم اقتباسی از داستان سوزاندن انبار موراکامی هستش.،,ـــــا ـلـ,mee_sober,1
2605,و اون یکی اصل عدم قطعیت. از اصل عدم قطعیت نتیجه میگیریم که خلاء واقعا فضای خالی نیست و ذره ها به صورت تصادفی تولید و نابود میشن. دیگه از این به بعدش جزء سوال نیست. پس من فکر میکنم قانون از جایی نمیاد ما فرض میکنیم که این قوانین قبلا هم برقرار بوده.,Militant Atheist,mililluminant,2
2606,این تصویر هیچ تاریخی نداره و من تو دو سال گذشته دست کم ۱۰ بار این پیامو هر چند وقت یکبار تو تلگرام و توییتر دیدم؛ عدم قطعیت زیادی تو خبرش هست، نمیدونم حالا شاید با شماره زیرش تماس گرفتی و مطمئنی ولی اگه قطعی نیست ممکنه برای شماره‌ای که زیرش گذاشته مزاحمت ایجاد بشه.,اینجانب فلانی,injanebSaeideh,2
2607,عدم قطعیت بیزیم دهنت.,Hamed,HmDBaa,5
2608,یارو تو نصف توییتاش "عدم قطعیت بیزی" داره، بعد نمی‌دونه تو بیزین یه پارامتر خاص نداریم که آپتیمیزیشن داشته باشیم :)))) بعد جالبه مقاله‌ای که داده اصن Nonparametric Bayes ه :))))) https://twitter.com/HmDBaa/status/1078593596528513029 …,Hamed,HmDBaa,5
2609,خوشبختانه من  علم گرا هستم و شدیداً به نسبیت و عدم قطعیت اعتقاد دارم.‌ در نتیجه احتمال اینکه دچار انجماد بشم کمه. ولی معمولاً طرفهای گفتگوم یا به فحش متوسل شدن یا برچسب مرتد و ....,Korosh,korosh1976,1
2610,و دوست دارم از این شدت عدم قطعیت بمیرم آقای هایزنبرگ! https://twitter.com/mahsamdp/status/1078300831995383808 …,Reza Moosavi,rzamsv,6
2611,قسمت ۱۹ ام علی الخصوص برای ما٬ خیل عظیمی از کسانی که نه مهاجرت کردیم٬ نه ایرانیم٬ پراکنده و آشفته و در دریایی از عدم قطعیت غوطه‌ور هستیم خیلی حس آشنایی داره ولی من دوست دارم قسمت ۱۹ ام رو تقدیم کنم به دوست عزیزم @pesarack https://twitter.com/1mahraz/status/1078412191584403457 …,Mahraz,1mahraz,40
2612,اگه با دقت متن رو میخوندی بهتر بود. واژه پیشنهاد معنی نظر یا نظریه نمیده. اصلا واژه نظر در منشن بکار نرفته! دوم اینکه انیشتین درباره نظریه‌ش مطمئن بود چون عملا قابل اثبات بود. اگه از"عدم قطعیت"میگی!ورنر هایزنبرگ هم "عدم قطعیت"رو با اطمینان کامل ارائه داد.,ta_pârsizâd,Taban_p,1
2613,وقتی خودش حرف بزند، با قطعیتِ کامل سخن می راند، اما اگر تو زرت و پرتی خفیف بِنُمایی، از دریچه نظریه عدم قطعیت انیشتین وارد میشود و طبق اصل لانه کبوتر تو را محکوم میکند. #ما_مردم_نازنین,وای از  منِ خجالتی,hesamizi,0
2614,خب من ماله کش قوه قضاییه نیستم که وقتی دلیل این عدم برخورد رو نمیدونم بخوام توجیه واسه اش بتراشم ولی خب وقتی دلیل قطعی شو‌ نمیدونم نمیام هم با این قطعیت بگم «با اون برخورد شد چون اصلاح طلب نبود با اینا برخورد نمیشه چون اصلاح طلبن» این خیلی زرده,| سیب سا |,SiibSaa,2
2615,"قانون نسبیت" یکی از قوانین حاکم بر جهان هستی است که نسبی بودن وقایع و عدم قطعیت آن ها را نشان می دهد . مانند: نسبیت خوب و بد ، مالکیت ، زشتی و زیبایی و ...  @Taheri_Movement #Taheri_Movement,لئوناردو داوودچی,bilmiramm,0
2616,طبق "اصل عدم قطعیت" میتوان از وجود هر فرآیند و هر جزئی از جهان دو قطبی به نحو مثبت یا منفی برخوردار شد و به طور طبیعی، فرآیند ظهور منجی موعود نیز از این امیر مستثنی نیست. کتاب چند مقاله_استاد طاهری #Taheri_Movement @Taheri_Movement,Ehsan.A.Taheri,E_A_Taheri,0
2617,جاش اینجا نیست و به دانستنی بودن (knowability)، دیدنی‌بودن (observability) و کنترل شدنی بودن (controllability) باز می‌گردد. کوتاه: در دستگاه‌های پیچیده، پیش‌بینی خود عدم قطعیت دستگاه را بیشتر می‌کند. به عبارت دیگر هرچه بیشتر می‌خواهید بدانید چه می‌شود کمتر می‌توانید بدانید.,اژدها,azhidhak,0
2618,پنج ریسک و عدم قطعیت سال 2019   وودمکنزی در گزارشی پنج ریسک و عدم قطعیت مهم سال 2019 را برشمرده است. چهار مورد از آنها بر ایران موثرند و یکی دیگر مستقیماً به ایران مربوط می‌شود:  1_ کاهش تقاضای نفت در نتیجه چشم‌انداز کاهش رشد اقتصادی جهانی ,Alireza,Ali_Acheamenid,1
2619,نکته‌ی جالبی که وجود داره اینه که ظرفیت کم ساختار روان در مواجهه با وضعیت‌های مبهم یا عدم قطعیت از نشانه‌های روان نژندیه، یعنی خود این توییت بوی سایکوپاتولوژی می‌ده!,Tamasha,Tamaashaaa,2
2620, دانستنی های #مالیاتی / شماره 9 قطعیت مالیات می تواند در یکی از شرایط ذیل تحقق یابد:  قبول و تمکین مالیات مندرج در برگ تشخیص مالیات و یا پرداخت آن به وسیله مؤدی مالیاتی و یا عدم اعتراض مؤدی به برگ تشخیص مالیات ظرف مدت سی روز از ابلاغ به وی (... https://t.me/WKPlast/13972 ,WiKiPlast,wkplast,0
2621,قطعا رو برای وجود احتمال به کار بردم :) میشه تاکیدی بر عدم قطعیت در این موضوع.,Prince Imrahil of Dol Amroth,Moji_Jonz,0
2622,اصل عدم قطعیت شاهرودی میگه ما هرگز نمی تونیم با دقت کافی بفهمیم شاهرودی زنده است یا مرده!,About Ali,aliahmadish,2
2623,از مرگ هاشمی شاهرودی میشه استفاده علمی کرد و اصل عدم قطعیت رو آموزش داد.  جایگزین خوبی برای آزمایش گربه شرودینگر میشه.,Mohsen Pourramezani,mamlash,2
2624,اصل عدم قطعیت هایزنبرگ الان اینجا معنی داره، وقتی بهش نگاه میکنن کلا تغییر میکنه!,Hamid R. Adibzadeh,Hamid0x4c,1
2625,‍ نمی‌گویم دوستت می‌دارم عشق ِبه تو اعترافِ سنگینی‌ست  در روزگار ِعدم ِقطعیت!  لیلی ِتو بودن متهم‌م می‌کند به چشم‌های ِسیاهی که نداشته‌ام!  می‌نویسم دوستت می‌دارم و قایم‌اش می‌کنم توبه دردزندگی نمی‌خوری تو را باید نوشت وگذاشت وسط ِهمان شعرها وقصه‌هایی که از میانشان آمده‌ای  ,💙👑⭐حسام⭐👑💙,HESAAM280HM,105
2626,بحث ما از اول در مورد یک موضوع جزئی بود نه کلیت حمله. حرف من در کل این بود که عدم قطعیت در موارد جزئی بالاست و دلایلش در این مورد خاص را هم عرض کردم. وقتی یک نمونه بی پایه به بزرگی داستان بنی اسرائیل در مصر که تبعات خیلی زیادی داره را موافقید، در این مورد جزیی هم بحثی نمی مونه.,MohammadReza,_KhodaBiamorz,1
2627,منافاتي با زندگي در لحظه نداره. با علم به عدم قطعيت مسايل در اينده بهتر ميتونيم لحظاتو بسازيم. اتفاقا عاشقي كردنشم عميق تره. ما عاشق اوني ميشيم كه هست نه اوني كه ميخوايم بهمون بده. ما ميدونيم اون بد هم ممكنه بشه و باز دوسش داريم. و اين دوست داشتن تميز تريه. فقط لوس وابستگي ش كمه.,صاااد,sddfspphr,1
2628,قطعاً؟؟؟!! اولاً فقط در ریاضی ما میتونیم با قطعیت حرف بزنیم ثانیاً مردم ماشین رأی نیستند انتخابات همیشه باید عرصه اعمال حاکمیت نظر و قدرت مردم بر ساختارها باشه حالا یک زمانی با حضور یک‌ زمان هم که مشارکت اثر خودش رو از دست میده باید با عدم‌حضور و عدم مشارکت قدرت‌نمایی کرد,سجّاد علی مُلا,Sabz_1076,0
2629,تبدیل قطعیت به پیچیدگی، شاید مهم ترین راه کاهش خشونت باشد. داعش ویا نئوکان ها هردو در قطعیت خود مشترک اند. این قطعیت با ایمان از آن جهت تفاوت دارد که در ایمان، امید وجود دارد ودر قطعیت نوعی دگماتیسم  که به اپسورد میرسد. و جوانه های پلورالیسم جز در عدم قطعیت رشد نمیکند.,امید مهاجر,omidemohajer,0
2630,اخه سوال تخصصی هوش مصنوعیه ساده تر بپرسم جواب درست نمیگیرم  خلاصش اینه این مقاله جدید برای شناسایی عدم قطعیت تو دیپ لرنینگ، چیش بهتر از متد قبلیه ,daii amir 🎗️,adaaaee,1
2631,یه چیزی تو مایه‌های اصل عدم قطعیت هایزنبرگ ه,مَهدی®,DrLoco77,1
2632,حداقل تا دم در فهمش رفتن برا همه مفیده که مفهوم عدم قطعیت چیه؟ مفهوم "همه چیز تو کوانتوم یعنی محاسبه احتمالش" چیه چون بخش فلسفیشو میخوام بگم فکر کنم همه متوجه بشن دعوا سر چیه خودم 1 سطر هم از معادلات ریاضیش سر در نمیارم!,آیت‌ ا... وینترفل(مرجع‌تقلید)ا,amire_kabir,1
2633,میگه داعشی ها هیچی از اسلام نمیدونن  به نظر منم درسته اینا تحت تاثیر فیزیک کوانتوم و نظریه عدم قطعیت هایزنبرگ دست به جنایت میزنن.,راستِ افراطی,raste_efrati,26
2634,برگزاری دوره آموزشی ارزیابی عدم قطعیت اندازه گیری برای آزمایشگاه های استان آذربایجان شرقی https://dastmardi.ir/1397/09/30/evaluation-of-measurement-uncertainty-8/ …,Mostafa Dastmardi,mdastmardi,0
2635,«احتمالا» هیچ‌کسی با نمایشنامه‌ای درباره‌ی شکافت هسته‌ای و عدم قطعیت، این چنین به سوگ ننشسته‌است، که من نشسته‌ام. ادای احترامی کوچک، به الناز نوجوانی که جایی در گذشته گمش کردم.,Rhøda †,lnaz_,45
2636,استاد طاهري بازكردن مفهوم نسبيت و عدم قطعيت  مانند نسبيت زشت و زيبا و اينكه هيچ پديده اي در جهان قطعي نيست #Taheri_Movement @Taheri_Movement,Nima zamani81,ni_erfan81,1
2637,لباس بچه بخری و منتظر بمونی و بعد مجبور شی همه وسایلو با دست خودت جمع کنی بذاری  توو کمد به امید آینده ی مبهم و توو ذهنت با عدم قطعیت کلنجار بری چه حسی داره,Athena🍓,BitterSweetAati,1
2638,یک مرز باریک بین  اتکا بر ابزارهای واقعی برای تحقق صلح و نگاه مبتنی بر ایدیولوژی  خواهان نابودی وجود دارد  اگر با یک عبارت بشود فضای خاورمیانه را تصویر کرد  آن عبارت عدم قطعیت است  میشه که نگاه ایدیولوژیک مبتنی بر نابودی تبدیل به اهرمی برای گارانتی کردن صلح تبدیل شود,ordinary man,ordinaryman1980,1
2639,عدم قطعیت،حتی عدم قطعیت غیر مرتبط،می تواند سبب اخلال در #تصمیم_گیری شود. #اولویت_دهی،افراد را از احساس نگرانی در تصمیم گیری می رهاند.,.,3456tttt,1
2640,اصل عدم قطعیت: ما نمی‌تونیم قطعی تعیین کنیم که الکترون و پروتون و.. دقیقا در کدوم لایه قرار دارن، فقط می‌تونیم احتمال وجودش رو حساب کنیم.. یعنی همیشه یه احتمالی داره که اشتباه کرده باشیم و اصلا اونجایی که با احتمال بالایی حساب کردیم هست، نباشه!‌,Maryam Naaseri,mary_poppiiiins,0
2641,به‌نظرم «اصل عدم قطعیت» باید به فیزیک دبیرستان اضافه بشه.. شاید کمک کمخ یاد بگیریم هیچ‌چیز صددرصد نیست، نظرات و تفکرات ما به‌طور مطلق درست نیستن، ما همیشه راست نمی‌گیم و بقیه همیشه اشتباه نمی‌کنن، ما مطلق خوب و بقیه مطلق بد نیستن...,Maryam Naaseri,mary_poppiiiins,0
2642,فرزندم، كدام جمله من اصرار من را نشان مي دهد؟ فكر كنم تنها از عدم قطعيت گفتم.,حضرت آدم,HazratAadam,0
2643,یه سوال علمی: یه گزینه راحت و معمول برای گرفتن عدم قطعیت epistemic تو DL،نمونه برداری MC از خروجی با dropout یا نویزه که اثبات میشه یه نوع variational inferenceه.مقاله زیر که تازه هم هست،اومده از dirichlet استفاده کرده به عنوان prior وزن ها(که scaling parameter ارتباط بین وزن ها/,daii amir 🎗️,adaaaee,12
2644,چنتا راه هست: ۱.عدم قطعیتو بیاری تو کار (عدم قطعیت تو پارامترای مدل) مثلا GMM و اینا ۲.روی quantile اول و اخر رگرسیون پیاده کنی ۳.مدلت، بجز مقدار اصلی، std هم پیش‌بینی کنه (aleatoric) 4.از pin ball loss استفاده کنی ممکنه چیزای دگ هم باشه که من نمیدونم,daii amir 🎗️,adaaaee,1
2645,چرا. دید همینه. قانون معرفی می‌کنن. قوانین نیوتن. یا حتی اصل معرفی می‌کنن. اصل عدم قطعیت. اصلاً گیریم دید ساینتیست‌ها این نباشه، همین که ما انقدر با اطمینان هر کاری می‌کنیم پذیرفتن استقراست. این که هر لحظه مطمئنی ممکن نیست اکسیژن تو رو بکشه یعنی استقراء رو پذیرفتی.,Alarez,ialireza13,1
2646,نه، باید با استفاده از عدم قطعیت بیزی DL بزنیم.,Hamed,HmDBaa,2
2647,زندگی همینه. وقتی به چیزی می‌پری بی‌صدا همون رو می‌ذاره تو دومنت که خودت، فقط خودت تو خلوت بگی ای بابا کاش اون‌طور نکرده بودم/نگفته بودم. پ.ن: بخشی از عدم قطعیت من از همین باور میاد.,Golboo⁦,GolbooFiuzi,22
2648,اوایل سعی میکردم بهش اطمینان بدم، بعد که دیدم فایده نداره دارم سعی میکنم عدم قطعیت بیشتر براش درست کنم بیشتر عذاب بکشه.,Pagan,Subterfugitive,3
2649,دبیرستانی که بودم انقدر تحت تاثیر ریچارد داوکینز بودم که خیلی از کتاباشو که ترجمه هم نشده بود میخوندم، اثن خدا م شده بود انقد ازش میخوندم و میدیدم؛ چقدر اون موقه ها(که دائما پیش خانواده نسبتا مذهبی ام بودم)، سرشار از عدم قطعیت و غمگینی بودم و چقد خوشحالم که دیگه اون جوری نیستم. https://twitter.com/RichardDawkins/status/1073617539488464901 …,فناپذیر,Phanapazir,15
2650,با اغتشاش در مرزهای رویا و واقعیت، یعنی این که کجا رویاست و کجا نیست، یا با خلق نوعی عدم قطعیت در مورد این که آغاز و انجام یک رویا کجاست.»/۲ #نوری_بیلگه_جیلان ترجمه‌ی محمد فهیمی  http://chahaar.com/?p=3503 ,Mehran,mehran_k_,2
2651,عقل کل نگاییمون :)) ، ایهام یه ارایه ادبی هست که شامل دو پهلو حرف زدن میشه که معمولن معنی دورتر مورد نظر گویندس ، اما ابهام صرفا یه لغت به معنای عدم قطعیت هست ، از ابهام استفاده کردی شما ؟ :)),مارلبرو كون قرمز,marlbro_kesh,2
2652,شیرِ سماور تو هرچی اصل عدم قطعیت هایزنبرگ و نظریه شرودینگرو امواج اونست و چاه کوانتومی و دیراک بندزه,A M É L I E,r_a_n_a_29,23
2653,۱. ببینید موارد حق طلاق و حق اشتغال رو قانون گذار براش شرایط توافقی هم دیده یعنی حق قطعیت رو برای مرد قائل نشده   من زوج هایی دیدم که درقباله ازدواج حق طلاق و اشتغال باخانم بوده   حق داشتن چند همسر هم در ایران دادگاه تا اظهار رسمی همسر اول مبنی بر رضایت یا اثبات عدم تمکین نبینه,MS,MS_STraTgy,2
2654,قطعیت از نظر نتیجه کار عرض نکردم،از نظر عدم تاثیرگذاری،،هرچند با یک امارگیری ساده می‌توان به این موضوع پرداخت,ایرانی,Mrkante2,0
2655,انگار نمی‌بینن یا نمی‌خوان ببینن ته این مسیر کجاست، از ترس عدم قطعیت تغییر به مرگ تدریجی راضی شدن،‌البته انصافن ماشین سرکوب و تزویر آخوندها بی‌نظیره، ناامید کننده‌ست,Aliireeza T.,Aliireeza,0
2656,حالا مطالبي رو ملاحظه ميكنم و خصوصي ميگم، لكن موج ات براي فعاليت كردن اينطوري نيست كه بين فعل يا عدم فعل در رفت و آمد باشه، بين اين يا اون فعل تفاوت قائله؛ الان هم با قطعيت از فردا ها نگو، همين قطعيت قبلي ات و بعدش موجي شدن، كمرمون رو شكسته فعلا.,Dana Malekzadeh,DanaMalekzadeh,3
2657,حداقل به نظر مياد موضعت در مورد اصل عدم قطعيت،قاطع هست ,Kasra_p2000,kasra_p2000,1
2658,عدم قطعیت نه الزاما،یکی از ساده ترین راه ها ممکنه باشه،اما میلیون ها دلیل میتونه وجود داشته باشه که یه پلی لیست نمایانگر سلایق موسیقیه یه نفر نباشه الزاما https://twitter.com/Hedeaaaam/status/1072224638124605440 …,دیونوسئوس👁️,blackstarvii,3
2659,قبلا خیلی به «عدم قطعیت» علاقه داشتم، حالا کم کم دارم ازش میترسم!,Mahdieh Ghodsinezhad,MGhodsinezhad,1
2660,اره بیشتر به مخالفت با عدم قطعیت کپنهاک می پردازه در اصل,under construction,JavadRoustaei,2
2661,در مورد قوری پرنده هم همین جواب خاکستری رو بده. در ضمن قوانین فیزیک در حوزه ای که اظهار نظر میکنن، قطعین. مثلا توی فیزیک کلاسیک، قوانین نیوتون و مکسول کاملا قطعین. اونی که شما میگید، مربوط به جهان کوانتومیه که قوانینش ذاتا تصادفی میشه، به خاطر اصل عدم قطعیت.,Militant Atheist,mililluminant,1
2662,باور به حقیقت از عدم وجود قطعیت می آید.,مرگ مالف,jonbeshsaz,0
2663,اینکه ما پی قدرت هستیم از آنجا نشات نمیگیرد که خواست قدرت یک نیاز پایه ای حیات است.  بلکه خواست قدرت نتیجه عدم قطعیت در داشتن امنیت است.,مرگ مالف,jonbeshsaz,0
2664,عمل یا پرتو درمانی؟ مسئله این است؟ ضمنا لعنت به اصل "عدم قطعیت" :/,Tistou 🌿,seanozabihi,6
2665,به عبارت دیگه برای یک شیمیدان یا زیست‌شیمیدان تغییرات هسته‌ای مهم نیستن، و بنابراین جواب من به این سوال که آیا می‌شه ساختار زیراتمی رو هم با کریستالوگرافی دید اینه که تا امروز دیده نشده، چون کسی دنبالش نبوده، اما با در نظر گرفتن اصل عدم قطعیت هایزنبرگ به نظر میاد جواب منفی باشه/۶,mari moghaddam,Mari_moghaddam,0
2666,از ابعاد مولکولی بسیار کمتره. به عبارتی ساختاری با رزولوشن یک انگستروم اطلاعات بسیار زیادی می‌ده که برای یک بیوشیمیست لازمه، در حالیکه طول موج اشعه ایکس بین یک‌صدم تا ۱۰ نانومتره. یعنی استفاده از اشعه ایکس با طول‌موج‌های پایینتر عدم قطعیت رو تقریبا حذف می‌کنه./۳,mari moghaddam,Mari_moghaddam,1
2667,الان بیشتر از سینکوترون‌ها که تولید جانبی پرتو ایکس دارن استفاده می‌شه. اینکه تفاوت این دو منبع تابشی دقیقا چی هست، نمی‌دونم. فقط می‌دونم که با سینکوترون قدرت اشعه ایکس بالاتره. عدم قطعیت در مورد ساختارهای ماکرومولکول‌ها کمتر محدود کننده است، چون فرکانس اشعه تابشی همچنان/۲,mari moghaddam,Mari_moghaddam,1
2668,چطوری بابک .خرمدین ..این پسر سامی نژاد .فک کرده شاه زاده. قراره سلسه درست کنه .پهلویها تا جایی که ما خبر داریم ایران را ساختن نه سلسله .واین عدم قطعیت ماجرا را می رساند. که این آدم رفته جاده خاکی https://twitter.com/PesarNoah/status/1071416996279967747 …,کیومرث ..دوستدار .پادشاه ایران زمین,Ramin29946772,6
2669,در اواسط فیلم شریف استدلال وجود عدم قطعیت در تغییرات اقلیمی را بکار می‌گیرند که ۳۰ سال است توسط لابی‌های نفتی امریکایی و اروپایی پرورانده می‌شود.,امید,OmidRoi,1
2670,این رشته توییت جدید ایشان است که نتایج یک تحقیق جامع را برای آینده بازگو می‌کند. قبلا در سخنرانی‌ها و نوشته‌ها می‌گفتند که تغییر اقلیم تاثیری بر بحران کنونی آب نداشته و همچنان پیامدهای آتی تغییر اقلیم را با بکار بردن کلمه عدم قطعیت کم اهمیت جلوه می‌دهند. حتی در همین پست و توییت pic.twitter.com/m7BliK77ow,امید,OmidRoi,1
2671,محاسبه کردم طبق اصل عدم قطعیت هایزنبرگ ممکنه دوستم داشته باشه و بهم فکر کنه ...,هانس لاندا,_Dark_Brown_,2
2672,اره میشه کاملا تو فیلماش تاثیر ادبیات رو دید. البته فیلم بد هم ازش دیدم: سه میمون. خواب زمستانی اما برام بهترین کارش بود. شخصیت های جالب ، نشون دادن عدم قطعیت تو هر لحظه از روابط انسانی. پیچیدگی زندگی رو ساده نکردن. و اون پایان درخشان : ناتوانی از شروع دوباره. و پس غلطیدن,Émile Novis,invinciblehouse,1
2673,نيل بور گفته: شما نمی توانيد يک نفر را تواما از ديد محبت و ديد عدالت بشناسيد.....و این تعريف عدم قطعيت است,ژان کريستف,JeanChristophff,4
2674,من نمیدونم طرح این مسئله از جانب استاد از کجا ریشه گرفته! #عقل مشترک بشر ِ ، ولی ۱۰ برنده نوبل فیزیک رو ببرین شانزلیزه و عدم قطعیت هایزنبرگ رو به بحث بگذارید. قراره کسی دیگه به خونش برنگرده چون آدرس منزلش عوض شده و قطعیتی در کار نیست یا همه فیزیکدان بشن اون هم در حوزه کوانتوم,Pink panther,Pinkpan42181103,0
2675,عدم قطعیت بیزیم تو نوی بیز رضا پهلوی.,Hamed,HmDBaa,12
